order_item_id,order_id,product_id,quantity,unit_price
ITEM0017393,ORD006982,PROD0050,2,235.27
ITEM0017394,ORD006983,PROD0003,2,4.27
ITEM0017395,ORD006984,PROD0109,5,126.44
ITEM0017396,ORD006984,PROD0035,3,27.57
ITEM0017397,ORD006984,PROD0086,3,203.78
ITEM0017398,ORD006985,PROD0129,5,246.64
ITEM0017399,ORD006986,PROD0007,4,248.82
ITEM0017400,ORD006986,PROD0119,5,103.02
ITEM0017401,ORD006986,PROD0033,4,470.6
ITEM0017402,ORD006987,PROD0072,3,226.81
ITEM0017403,ORD006987,PROD0014,2,16.7
ITEM0017404,ORD006987,PROD0122,3,484.26
ITEM0017405,ORD006988,PROD0120,2,261.92
ITEM0017406,ORD006988,PROD0086,3,203.78
ITEM0017407,ORD006989,PROD0110,2,39.23
ITEM0017408,ORD006989,PROD0041,1,438.01
ITEM0017409,ORD006990,PROD0111,5,408.22
ITEM0017410,ORD006990,PROD0092,4,557.9
ITEM0017411,ORD006991,PROD0020,5,124.89
ITEM0017412,ORD006991,PROD0089,2,289.58
ITEM0017413,ORD006991,PROD0021,5,487.35
ITEM0017414,ORD006991,PROD0012,2,589.04
ITEM0017415,ORD006992,PROD0099,2,386.23
ITEM0017416,ORD006992,PROD0141,3,19.31
ITEM0017417,ORD006992,PROD0030,4,314.5
ITEM0017418,ORD006992,PROD0009,3,138.45
ITEM0017419,ORD006993,PROD0055,1,408.1
ITEM0017420,ORD006993,PROD0086,5,203.78
ITEM0017421,ORD006994,PROD0136,1,485.57
ITEM0017422,ORD006994,PROD0024,2,594.24
ITEM0017423,ORD006994,PROD0102,1,266.91
ITEM0017424,ORD006995,PROD0107,5,462.67
ITEM0017425,ORD006995,PROD0032,1,172.77
ITEM0017426,ORD006995,PROD0113,4,320.56
ITEM0017427,ORD006995,PROD0067,2,363.03
ITEM0017428,ORD006996,PROD0024,1,594.24
ITEM0017429,ORD006996,PROD0015,5,442.7
ITEM0017430,ORD006997,PROD0043,2,251.98
ITEM0017431,ORD006997,PROD0127,3,9.71
ITEM0017432,ORD006997,PROD0103,1,305.68
ITEM0017433,ORD006998,PROD0134,1,192.47
ITEM0017434,ORD006998,PROD0034,2,303.7
ITEM0017435,ORD006998,PROD0033,1,470.6
ITEM0017436,ORD006998,PROD0070,1,271.29
ITEM0017437,ORD006999,PROD0058,3,356.49
ITEM0017438,ORD006999,PROD0028,3,463.5
ITEM0017439,ORD006999,PROD0042,2,394.4
ITEM0017440,ORD006999,PROD0099,3,386.23
ITEM0017441,ORD007000,PROD0055,4,408.1
ITEM0017442,ORD007000,PROD0026,3,585.88
ITEM0017443,ORD007000,PROD0113,1,320.56
ITEM0017444,ORD007000,PROD0045,3,66.57
ITEM0017445,ORD007001,PROD0041,4,438.01
ITEM0017446,ORD007002,PROD0047,1,288.09
ITEM0017447,ORD007002,PROD0140,1,496.11
ITEM0017448,ORD007002,PROD0049,1,106.04
ITEM0017449,ORD007003,PROD0123,2,95.95
ITEM0017450,ORD007003,PROD0097,3,53.1
ITEM0017451,ORD007003,PROD0057,3,632.78
ITEM0017452,ORD007004,PROD0094,2,393.51
ITEM0017453,ORD007004,PROD0007,4,248.82
ITEM0017454,ORD007004,PROD0059,1,254.01
ITEM0017455,ORD007004,PROD0144,3,105.68
ITEM0017456,ORD007005,PROD0081,3,318.7
ITEM0017457,ORD007005,PROD0146,1,292.2
ITEM0017458,ORD007006,PROD0147,4,570.65
ITEM0017459,ORD007006,PROD0064,1,411.35
ITEM0017460,ORD007006,PROD0013,5,196.91
ITEM0017461,ORD007007,PROD0005,3,196.98
ITEM0017462,ORD007007,PROD0119,3,103.02
ITEM0017463,ORD007008,PROD0142,1,347.19
ITEM0017464,ORD007008,PROD0120,2,261.92
ITEM0017465,ORD007009,PROD0134,2,192.47
ITEM0017466,ORD007009,PROD0114,3,45.61
ITEM0017467,ORD007009,PROD0034,4,303.7
ITEM0017468,ORD007009,PROD0040,1,508.7
ITEM0017469,ORD007010,PROD0119,2,103.02
ITEM0017470,ORD007010,PROD0008,1,174.9
ITEM0017471,ORD007010,PROD0049,3,106.04
ITEM0017472,ORD007011,PROD0102,2,266.91
ITEM0017473,ORD007011,PROD0077,2,286.06
ITEM0017474,ORD007011,PROD0003,2,4.27
ITEM0017475,ORD007012,PROD0063,4,665.26
ITEM0017476,ORD007012,PROD0047,4,288.09
ITEM0017477,ORD007012,PROD0016,3,30.39
ITEM0017478,ORD007013,PROD0080,1,392.58
ITEM0017479,ORD007013,PROD0086,-1,203.78
ITEM0017480,ORD007013,PROD0030,3,314.5
ITEM0017481,ORD007013,PROD0045,4,66.57
ITEM0017482,ORD007014,PROD0150,2,88.94
ITEM0017483,ORD007014,PROD0043,5,251.98
ITEM0017484,ORD007014,PROD0039,4,410.66
ITEM0017485,ORD007015,PROD0108,1,332.49
ITEM0017486,ORD007015,PROD0122,5,484.26
ITEM0017487,ORD007015,PROD0042,5,394.4
ITEM0017488,ORD007015,PROD0146,4,292.2
ITEM0017489,ORD007016,PROD0127,5,9.71
ITEM0017490,ORD007016,PROD0085,4,602.46
ITEM0017491,ORD007016,PROD0007,3,248.82
ITEM0017492,ORD007017,PROD0047,2,288.09
ITEM0017493,ORD007017,PROD0122,4,484.26
ITEM0017494,ORD007018,PROD0103,5,305.68
ITEM0017495,ORD007018,PROD0114,1,45.61
ITEM0017496,ORD007018,PROD0112,1,308.35
ITEM0017497,ORD007018,PROD0148,4,427.66
ITEM0017498,ORD007019,PROD0146,4,292.2
ITEM0017499,ORD007019,PROD0062,1,355.88
ITEM0017500,ORD007020,PROD0139,4,135.03
ITEM0017501,ORD007021,PROD0135,5,427.2
ITEM0017502,ORD007021,PROD0105,1,308.26
ITEM0017503,ORD007021,PROD0019,3,443.45
ITEM0017504,ORD007021,PROD0089,1,289.58
ITEM0017505,ORD007022,PROD0080,2,392.58
ITEM0017506,ORD007022,PROD0134,2,192.47
ITEM0017507,ORD007022,PROD0104,4,66.01
ITEM0017508,ORD007022,PROD0003,5,4.27
ITEM0017509,ORD007023,PROD0073,2,241.62
ITEM0017510,ORD007024,PROD0064,2,411.35
ITEM0017511,ORD007024,PROD0075,3,383.73
ITEM0017512,ORD007024,PROD0047,2,288.09
ITEM0017513,ORD007025,PROD0061,5,683.51
ITEM0017514,ORD007026,PROD0073,2,241.62
ITEM0017515,ORD007026,PROD0150,1,88.94
ITEM0017516,ORD007026,PROD0032,1,172.77
ITEM0017517,ORD007026,PROD0059,5,254.01
ITEM0017518,ORD007027,PROD0033,4,470.6
ITEM0017519,ORD007028,PROD0136,3,485.57
ITEM0017520,ORD007028,PROD0113,2,320.56
ITEM0017521,ORD007028,PROD0129,5,246.64
ITEM0017522,ORD007029,PROD0082,3,196.55
ITEM0017523,ORD007029,PROD0091,1,161.11
ITEM0017524,ORD007030,PROD0107,5,462.67
ITEM0017525,ORD007030,PROD0032,2,172.77
ITEM0017526,ORD007030,PROD0023,2,414.75
ITEM0017527,ORD007031,PROD0026,2,585.88
ITEM0017528,ORD007031,PROD0001,2,342.2
ITEM0017529,ORD007031,PROD0136,2,485.57
ITEM0017530,ORD007031,PROD0069,5,619.75
ITEM0017531,ORD007032,PROD0072,1,226.81
ITEM0017532,ORD007032,PROD0005,2,196.98
ITEM0017533,ORD007032,PROD0031,2,15.13
ITEM0017534,ORD007032,PROD0081,3,318.7
ITEM0017535,ORD007033,PROD0090,3,51.56
ITEM0017536,ORD007033,PROD0027,4,356.31
ITEM0017537,ORD007033,PROD0104,5,66.01
ITEM0017538,ORD007034,PROD0075,3,383.73
ITEM0017539,ORD007035,PROD0066,1,370.45
ITEM0017540,ORD007035,PROD0039,1,410.66
ITEM0017541,ORD007036,PROD0100,4,208.15
ITEM0017542,ORD007036,PROD0051,3,294.17
ITEM0017543,ORD007036,PROD0058,1,356.49
ITEM0017544,ORD007037,PROD0141,4,19.31
ITEM0017545,ORD007038,PROD0008,3,174.9
ITEM0017546,ORD007039,PROD0001,1,342.2
ITEM0017547,ORD007039,PROD0043,1,251.98
ITEM0017548,ORD007039,PROD0030,1,314.5
ITEM0017549,ORD007040,PROD0089,3,289.58
ITEM0017550,ORD007040,PROD0109,2,126.44
ITEM0017551,ORD007040,PROD0131,5,130.48
ITEM0017552,ORD007040,PROD0083,4,306.64
ITEM0017553,ORD007041,PROD0047,4,288.09
ITEM0017554,ORD007041,PROD0123,3,95.95
ITEM0017555,ORD007041,PROD0017,2,234.28
ITEM0017556,ORD007041,PROD0009,4,138.45
ITEM0017557,ORD007042,PROD0105,3,308.26
ITEM0017558,ORD007042,PROD0053,2,292.19
ITEM0017559,ORD007042,PROD0121,4,287.5
ITEM0017560,ORD007042,PROD0119,3,103.02
ITEM0017561,ORD007043,PROD0063,3,665.26
ITEM0017562,ORD007044,PROD0036,1,33.3
ITEM0017563,ORD007045,PROD0143,1,453.59
ITEM0017564,ORD007045,PROD0096,1,321.49
ITEM0017565,ORD007046,PROD0126,5,263.88
ITEM0017566,ORD007046,PROD0100,5,208.15
ITEM0017567,ORD007046,PROD0093,4,573.11
ITEM0017568,ORD007047,PROD0103,1,305.68
ITEM0017569,ORD007047,PROD0130,5,421.1
ITEM0017570,ORD007048,PROD0094,2,393.51
ITEM0017571,ORD007048,PROD0055,5,408.1
ITEM0017572,ORD007048,PROD0145,2,359.48
ITEM0017573,ORD007049,PROD0045,2,66.57
ITEM0017574,ORD007050,PROD0038,2,216.74
ITEM0017575,ORD007050,PROD0067,4,363.03
ITEM0017576,ORD007051,PROD0148,1,427.66
ITEM0017577,ORD007051,PROD0110,2,39.23
ITEM0017578,ORD007051,PROD0050,2,235.27
ITEM0017579,ORD007051,PROD0018,3,119.66
ITEM0017580,ORD007052,PROD0058,4,356.49
ITEM0017581,ORD007052,PROD0150,1,88.94
ITEM0017582,ORD007053,PROD0106,5,508.9
ITEM0017583,ORD007053,PROD0089,4,289.58
ITEM0017584,ORD007053,PROD0139,5,135.03
ITEM0017585,ORD007053,PROD0023,3,414.75
ITEM0017586,ORD007054,PROD0118,5,58.39
ITEM0017587,ORD007054,PROD0018,3,119.66
ITEM0017588,ORD007054,PROD0143,4,453.59
ITEM0017589,ORD007054,PROD0052,4,436.28
ITEM0017590,ORD007055,PROD0107,5,462.67
ITEM0017591,ORD007055,PROD0023,1,414.75
ITEM0017592,ORD007055,PROD0130,1,421.1
ITEM0017593,ORD007055,PROD0147,2,570.65
ITEM0017594,ORD007056,PROD0107,5,462.67
ITEM0017595,ORD007056,PROD0127,5,9.71
ITEM0017596,ORD007057,PROD0110,1,39.23
ITEM0017597,ORD007057,PROD0009,5,138.45
ITEM0017598,ORD007058,PROD0129,1,246.64
ITEM0017599,ORD007058,PROD0044,4,474.28
ITEM0017600,ORD007059,PROD0091,3,161.11
ITEM0017601,ORD007060,PROD0121,1,287.5
ITEM0017602,ORD007061,PROD0046,2,207.44
ITEM0017603,ORD007061,PROD0054,5,135.13
ITEM0017604,ORD007062,PROD0003,1,4.27
ITEM0017605,ORD007063,PROD0145,2,359.48
ITEM0017606,ORD007063,PROD0121,-3,287.5
ITEM0017607,ORD007063,PROD0015,5,442.7
ITEM0017608,ORD007064,PROD0030,2,314.5
ITEM0017609,ORD007064,PROD0150,3,88.94
ITEM0017610,ORD007064,PROD0062,3,355.88
ITEM0017611,ORD007065,PROD0123,3,95.95
ITEM0017612,ORD007065,PROD0017,3,234.28
ITEM0017613,ORD007065,PROD0147,4,570.65
ITEM0017614,ORD007065,PROD0130,5,421.1
ITEM0017615,ORD007066,PROD0003,3,4.27
ITEM0017616,ORD007066,PROD0066,3,370.45
ITEM0017617,ORD007067,PROD0011,5,325.01
ITEM0017618,ORD007067,PROD0041,2,438.01
ITEM0017619,ORD007067,PROD0084,4,464.44
ITEM0017620,ORD007067,PROD0064,4,411.35
ITEM0017621,ORD007068,PROD0087,1,193.52
ITEM0017622,ORD007069,PROD0044,2,474.28
ITEM0017623,ORD007070,PROD0136,4,485.57
ITEM0017624,ORD007070,PROD0013,1,196.91
ITEM0017625,ORD007071,PROD0021,2,487.35
ITEM0017626,ORD007071,PROD0045,5,66.57
ITEM0017627,ORD007071,PROD0080,1,392.58
ITEM0017628,ORD007072,PROD0121,3,287.5
ITEM0017629,ORD007073,PROD0085,5,602.46
ITEM0017630,ORD007073,PROD0110,3,39.23
ITEM0017631,ORD007074,PROD0079,1,61.84
ITEM0017632,ORD007075,PROD0026,4,585.88
ITEM0017633,ORD007075,PROD0021,2,487.35
ITEM0017634,ORD007075,PROD0091,1,161.11
ITEM0017635,ORD007075,PROD0138,4,43.7
ITEM0017636,ORD007076,PROD0093,4,573.11
ITEM0017637,ORD007076,PROD0104,4,66.01
ITEM0017638,ORD007077,PROD0123,1,95.95
ITEM0017639,ORD007078,PROD0067,3,363.03
ITEM0017640,ORD007078,PROD0077,1,286.06
ITEM0017641,ORD007079,PROD0086,3,203.78
ITEM0017642,ORD007080,PROD0085,2,602.46
ITEM0017643,ORD007080,PROD0031,2,15.13
ITEM0017644,ORD007080,PROD0033,4,470.6
ITEM0017645,ORD007081,PROD0006,3,98.27
ITEM0017646,ORD007081,PROD0088,4,51.09
ITEM0017647,ORD007081,PROD0002,5,112.42
ITEM0017648,ORD007081,PROD0116,5,366.52
ITEM0017649,ORD007082,PROD0074,2,122.74
ITEM0017650,ORD007083,PROD0032,4,172.77
ITEM0017651,ORD007083,PROD0009,1,138.45
ITEM0017652,ORD007084,PROD0138,3,43.7
ITEM0017653,ORD007084,PROD0073,3,241.62
ITEM0017654,ORD007085,PROD0088,3,51.09
ITEM0017655,ORD007085,PROD0005,4,196.98
ITEM0017656,ORD007085,PROD0013,5,196.91
ITEM0017657,ORD007085,PROD0074,2,122.74
ITEM0017658,ORD007086,PROD0092,1,557.9
ITEM0017659,ORD007086,PROD0004,3,129.15
ITEM0017660,ORD007087,PROD0131,2,130.48
ITEM0017661,ORD007087,PROD0149,4,139.28
ITEM0017662,ORD007087,PROD0102,1,266.91
ITEM0017663,ORD007087,PROD0059,5,254.01
ITEM0017664,ORD007088,PROD0017,1,234.28
ITEM0017665,ORD007088,PROD0090,4,51.56
ITEM0017666,ORD007089,PROD0047,5,288.09
ITEM0017667,ORD007089,PROD0098,2,351.41
ITEM0017668,ORD007089,PROD0043,4,251.98
ITEM0017669,ORD007090,PROD0017,1,-234.28
ITEM0017670,ORD007090,PROD0134,1,192.47
ITEM0017671,ORD007091,PROD0095,5,271.32
ITEM0017672,ORD007092,PROD0040,5,508.7
ITEM0017673,ORD007093,PROD0025,3,23.62
ITEM0017674,ORD007093,PROD0119,3,103.02
ITEM0017675,ORD007093,PROD0122,2,484.26
ITEM0017676,ORD007094,PROD0028,2,463.5
ITEM0017677,ORD007094,PROD0045,3,66.57
ITEM0017678,ORD007095,PROD0122,3,484.26
ITEM0017679,ORD007095,PROD0087,3,193.52
ITEM0017680,ORD007095,PROD0006,2,98.27
ITEM0017681,ORD007095,PROD0126,5,263.88
ITEM0017682,ORD007096,PROD0112,4,308.35
ITEM0017683,ORD007097,PROD0010,3,488.99
ITEM0017684,ORD007097,PROD0086,2,203.78
ITEM0017685,ORD007097,PROD0059,2,254.01
ITEM0017686,ORD007098,PROD0044,1,474.28
ITEM0017687,ORD007098,PROD0010,5,488.99
ITEM0017688,ORD007098,PROD0066,4,370.45
ITEM0017689,ORD007099,PROD0039,5,410.66
ITEM0017690,ORD007099,PROD0140,3,-496.11
ITEM0017691,ORD007099,PROD0018,2,119.66
ITEM0017692,ORD007100,PROD0121,5,287.5
ITEM0017693,ORD007100,PROD0006,3,98.27
ITEM0017694,ORD007101,PROD0021,4,487.35
ITEM0017695,ORD007101,PROD0127,3,9.71
ITEM0017696,ORD007102,PROD0130,4,421.1
ITEM0017697,ORD007102,PROD0022,3,380.56
ITEM0017698,ORD007102,PROD0092,5,557.9
ITEM0017699,ORD007102,PROD0036,5,33.3
ITEM0017700,ORD007103,PROD0021,5,487.35
ITEM0017701,ORD007103,PROD0078,3,57.56
ITEM0017702,ORD007103,PROD0126,5,263.88
ITEM0017703,ORD007103,PROD0120,-2,261.92
ITEM0017704,ORD007104,PROD0140,2,496.11
ITEM0017705,ORD007104,PROD0054,4,135.13
ITEM0017706,ORD007104,PROD0040,5,508.7
ITEM0017707,ORD007105,PROD0099,5,386.23
ITEM0017708,ORD007105,PROD0091,4,161.11
ITEM0017709,ORD007106,PROD0139,4,135.03
ITEM0017710,ORD007106,PROD0012,5,589.04
ITEM0017711,ORD007107,PROD0040,5,508.7
ITEM0017712,ORD007107,PROD0038,2,216.74
ITEM0017713,ORD007107,PROD0062,2,355.88
ITEM0017714,ORD007108,PROD0008,1,174.9
ITEM0017715,ORD007108,PROD0101,4,182.81
ITEM0017716,ORD007108,PROD0054,5,135.13
ITEM0017717,ORD007108,PROD0131,5,130.48
ITEM0017718,ORD007109,PROD0058,5,356.49
ITEM0017719,ORD007109,PROD0112,1,308.35
ITEM0017720,ORD007110,PROD0004,3,129.15
ITEM0017721,ORD007110,PROD0069,2,619.75
ITEM0017722,ORD007111,PROD0142,2,347.19
ITEM0017723,ORD007111,PROD0058,1,356.49
ITEM0017724,ORD007111,PROD0044,3,474.28
ITEM0017725,ORD007111,PROD0147,3,570.65
ITEM0017726,ORD007112,PROD0038,5,216.74
ITEM0017727,ORD007112,PROD0056,4,-249.02
ITEM0017728,ORD007113,PROD0098,3,351.41
ITEM0017729,ORD007113,PROD0015,3,442.7
ITEM0017730,ORD007114,PROD0065,4,153.97
ITEM0017731,ORD007115,PROD0110,3,39.23
ITEM0017732,ORD007116,PROD0016,3,30.39
ITEM0017733,ORD007116,PROD0026,5,585.88
ITEM0017734,ORD007117,PROD0044,2,474.28
ITEM0017735,ORD007118,PROD0061,2,683.51
ITEM0017736,ORD007118,PROD0033,5,470.6
ITEM0017737,ORD007119,PROD0015,3,442.7
ITEM0017738,ORD007119,PROD0005,2,196.98
ITEM0017739,ORD007120,PROD0150,2,88.94
ITEM0017740,ORD007121,PROD0117,4,130.11
ITEM0017741,ORD007121,PROD0138,2,43.7
ITEM0017742,ORD007121,PROD0144,4,105.68
ITEM0017743,ORD007121,PROD0013,2,196.91
ITEM0017744,ORD007122,PROD0023,4,414.75
ITEM0017745,ORD007122,PROD0122,4,484.26
ITEM0017746,ORD007122,PROD0003,-4,4.27
ITEM0017747,ORD007123,PROD0049,2,106.04
ITEM0017748,ORD007123,PROD0036,4,33.3
ITEM0017749,ORD007123,PROD0064,5,411.35
ITEM0017750,ORD007123,PROD0114,4,45.61
ITEM0017751,ORD007124,PROD0083,3,306.64
ITEM0017752,ORD007125,PROD0050,4,235.27
ITEM0017753,ORD007125,PROD0113,4,320.56
ITEM0017754,ORD007126,PROD0101,3,182.81
ITEM0017755,ORD007127,PROD0012,2,589.04
ITEM0017756,ORD007127,PROD0150,2,88.94
ITEM0017757,ORD007127,PROD0039,4,410.66
ITEM0017758,ORD007128,PROD0115,1,431.33
ITEM0017759,ORD007129,PROD0006,4,98.27
ITEM0017760,ORD007129,PROD0066,2,370.45
ITEM0017761,ORD007129,PROD0082,4,196.55
ITEM0017762,ORD007129,PROD0137,5,447.4
ITEM0017763,ORD007130,PROD0050,2,-235.27
ITEM0017764,ORD007131,PROD0078,1,57.56
ITEM0017765,ORD007131,PROD0146,3,292.2
ITEM0017766,ORD007132,PROD0029,5,93.87
ITEM0017767,ORD007132,PROD0063,3,665.26
ITEM0017768,ORD007132,PROD0046,3,207.44
ITEM0017769,ORD007132,PROD0013,5,196.91
ITEM0017770,ORD007133,PROD0141,5,19.31
ITEM0017771,ORD007133,PROD0136,5,485.57
ITEM0017772,ORD007133,PROD0139,5,135.03
ITEM0017773,ORD007134,PROD0105,5,308.26
ITEM0017774,ORD007134,PROD0141,2,19.31
ITEM0017775,ORD007134,PROD0075,1,383.73
ITEM0017776,ORD007134,PROD0007,3,248.82
ITEM0017777,ORD007135,PROD0008,5,174.9
ITEM0017778,ORD007135,PROD0035,2,27.57
ITEM0017779,ORD007135,PROD0015,4,442.7
ITEM0017780,ORD007136,PROD0147,4,570.65
ITEM0017781,ORD007137,PROD0041,2,438.01
ITEM0017782,ORD007137,PROD0123,3,95.95
ITEM0017783,ORD007138,PROD0139,1,135.03
ITEM0017784,ORD007138,PROD0030,4,314.5
ITEM0017785,ORD007138,PROD0025,2,23.62
ITEM0017786,ORD007139,PROD0017,3,234.28
ITEM0017787,ORD007139,PROD0082,3,196.55
ITEM0017788,ORD007140,PROD0027,1,356.31
ITEM0017789,ORD007141,PROD0061,4,683.51
ITEM0017790,ORD007142,PROD0111,2,408.22
ITEM0017791,ORD007143,PROD0147,4,-570.65
ITEM0017792,ORD007143,PROD0141,5,19.31
ITEM0017793,ORD007144,PROD0076,5,277.07
ITEM0017794,ORD007144,PROD0081,5,318.7
ITEM0017795,ORD007144,PROD0109,2,126.44
ITEM0017796,ORD007145,PROD0065,5,153.97
ITEM0017797,ORD007145,PROD0020,4,124.89
ITEM0017798,ORD007146,PROD0079,1,61.84
ITEM0017799,ORD007146,PROD0036,4,33.3
ITEM0017800,ORD007147,PROD0123,1,95.95
ITEM0017801,ORD007147,PROD0113,3,320.56
ITEM0017802,ORD007147,PROD0062,2,355.88
ITEM0017803,ORD007148,PROD0130,3,421.1
ITEM0017804,ORD007148,PROD0034,3,303.7
ITEM0017805,ORD007149,PROD0102,2,266.91
ITEM0017806,ORD007149,PROD0044,3,474.28
ITEM0017807,ORD007150,PROD0015,5,442.7
ITEM0017808,ORD007150,PROD0087,2,193.52
ITEM0017809,ORD007150,PROD0122,5,484.26
ITEM0017810,ORD007150,PROD0117,2,130.11
ITEM0017811,ORD007151,PROD0057,4,632.78
ITEM0017812,ORD007151,PROD0071,4,402.73
ITEM0017813,ORD007151,PROD0072,4,226.81
ITEM0017814,ORD007151,PROD0096,5,321.49
ITEM0017815,ORD007152,PROD0001,3,342.2
ITEM0017816,ORD007152,PROD0021,3,487.35
ITEM0017817,ORD007152,PROD0128,1,403.21
ITEM0017818,ORD007152,PROD0122,4,484.26
ITEM0017819,ORD007153,PROD0088,5,51.09
ITEM0017820,ORD007154,PROD0026,3,585.88
ITEM0017821,ORD007154,PROD0123,1,95.95
ITEM0017822,ORD007154,PROD0146,5,292.2
ITEM0017823,ORD007155,PROD0112,4,308.35
ITEM0017824,ORD007155,PROD0029,4,93.87
ITEM0017825,ORD007156,PROD0060,3,497.77
ITEM0017826,ORD007156,PROD0039,1,410.66
ITEM0017827,ORD007156,PROD0084,4,464.44
ITEM0017828,ORD007156,PROD0019,5,443.45
ITEM0017829,ORD007157,PROD0078,4,57.56
ITEM0017830,ORD007157,PROD0127,3,9.71
ITEM0017831,ORD007157,PROD0010,1,488.99
ITEM0017832,ORD007158,PROD0145,3,359.48
ITEM0017833,ORD007158,PROD0149,4,139.28
ITEM0017834,ORD007158,PROD0049,3,106.04
ITEM0017835,ORD007159,PROD0051,5,294.17
ITEM0017836,ORD007159,PROD0034,1,303.7
ITEM0017837,ORD007159,PROD0138,5,43.7
ITEM0017838,ORD007159,PROD0121,5,287.5
ITEM0017839,ORD007160,PROD0038,3,216.74
ITEM0017840,ORD007160,PROD0059,4,254.01
ITEM0017841,ORD007161,PROD0055,4,408.1
ITEM0017842,ORD007161,PROD0036,1,33.3
ITEM0017843,ORD007161,PROD0003,5,4.27
ITEM0017844,ORD007162,PROD0123,4,95.95
ITEM0017845,ORD007162,PROD0086,1,203.78
ITEM0017846,ORD007162,PROD0084,1,464.44
ITEM0017847,ORD007162,PROD0002,2,112.42
ITEM0017848,ORD007163,PROD0095,4,271.32
ITEM0017849,ORD007163,PROD0084,4,464.44
ITEM0017850,ORD007163,PROD0111,4,408.22
ITEM0017851,ORD007164,PROD0008,4,174.9
ITEM0017852,ORD007164,PROD0076,5,277.07
ITEM0017853,ORD007164,PROD0089,2,289.58
ITEM0017854,ORD007164,PROD0102,2,266.91
ITEM0017855,ORD007165,PROD0022,2,380.56
ITEM0017856,ORD007165,PROD0019,2,443.45
ITEM0017857,ORD007165,PROD0144,1,105.68
ITEM0017858,ORD007166,PROD0065,1,153.97
ITEM0017859,ORD007167,PROD0076,1,277.07
ITEM0017860,ORD007167,PROD0072,1,226.81
ITEM0017861,ORD007168,PROD0001,5,342.2
ITEM0017862,ORD007168,PROD0127,3,9.71
ITEM0017863,ORD007169,PROD0116,2,366.52
ITEM0017864,ORD007170,PROD0130,5,421.1
ITEM0017865,ORD007170,PROD0120,5,261.92
ITEM0017866,ORD007171,PROD0009,4,138.45
ITEM0017867,ORD007171,PROD0050,-4,235.27
ITEM0017868,ORD007171,PROD0102,3,266.91
ITEM0017869,ORD007171,PROD0031,2,15.13
ITEM0017870,ORD007172,PROD0003,1,4.27
ITEM0017871,ORD007172,PROD0089,3,289.58
ITEM0017872,ORD007173,PROD0016,3,30.39
ITEM0017873,ORD007173,PROD0119,3,103.02
ITEM0017874,ORD007173,PROD0018,3,119.66
ITEM0017875,ORD007173,PROD0024,4,594.24
ITEM0017876,ORD007174,PROD0073,2,241.62
ITEM0017877,ORD007175,PROD0124,4,173.3
ITEM0017878,ORD007175,PROD0030,2,314.5
ITEM0017879,ORD007175,PROD0025,3,23.62
ITEM0017880,ORD007175,PROD0028,3,463.5
ITEM0017881,ORD007176,PROD0089,1,289.58
ITEM0017882,ORD007176,PROD0130,4,421.1
ITEM0017883,ORD007176,PROD0044,3,474.28
ITEM0017884,ORD007176,PROD0120,5,261.92
ITEM0017885,ORD007177,PROD0031,3,15.13
ITEM0017886,ORD007178,PROD0143,4,453.59
ITEM0017887,ORD007178,PROD0118,1,58.39
ITEM0017888,ORD007178,PROD0054,5,135.13
ITEM0017889,ORD007179,PROD0004,4,129.15
ITEM0017890,ORD007179,PROD0065,5,153.97
ITEM0017891,ORD007180,PROD0007,4,248.82
ITEM0017892,ORD007180,PROD0121,1,287.5
ITEM0017893,ORD007180,PROD0047,5,288.09
ITEM0017894,ORD007180,PROD0009,2,138.45
ITEM0017895,ORD007181,PROD0143,5,453.59
ITEM0017896,ORD007181,PROD0112,2,308.35
ITEM0017897,ORD007182,PROD0012,4,589.04
ITEM0017898,ORD007183,PROD0083,4,306.64
ITEM0017899,ORD007183,PROD0028,3,463.5
ITEM0017900,ORD007183,PROD0112,4,308.35
ITEM0017901,ORD007183,PROD0117,1,130.11
ITEM0017902,ORD007184,PROD0044,5,474.28
ITEM0017903,ORD007184,PROD0002,2,112.42
ITEM0017904,ORD007184,PROD0058,1,356.49
ITEM0017905,ORD007185,PROD0015,5,442.7
ITEM0017906,ORD007185,PROD0073,3,241.62
ITEM0017907,ORD007185,PROD0132,1,316.5
ITEM0017908,ORD007186,PROD0122,3,484.26
ITEM0017909,ORD007186,PROD0035,4,27.57
ITEM0017910,ORD007186,PROD0128,-2,403.21
ITEM0017911,ORD007186,PROD0009,5,138.45
ITEM0017912,ORD007187,PROD0109,3,126.44
ITEM0017913,ORD007188,PROD0068,2,422.88
ITEM0017914,ORD007188,PROD0004,5,129.15
ITEM0017915,ORD007188,PROD0142,2,347.19
ITEM0017916,ORD007189,PROD0109,2,126.44
ITEM0017917,ORD007190,PROD0065,1,153.97
ITEM0017918,ORD007190,PROD0128,1,403.21
ITEM0017919,ORD007190,PROD0115,4,431.33
ITEM0017920,ORD007191,PROD0089,1,289.58
ITEM0017921,ORD007191,PROD0068,3,422.88
ITEM0017922,ORD007191,PROD0143,2,453.59
ITEM0017923,ORD007192,PROD0031,5,15.13
ITEM0017924,ORD007192,PROD0141,5,19.31
ITEM0017925,ORD007193,PROD0060,2,497.77
ITEM0017926,ORD007194,PROD0068,4,422.88
ITEM0017927,ORD007194,PROD0066,4,370.45
ITEM0017928,ORD007194,PROD0076,3,277.07
ITEM0017929,ORD007195,PROD0148,4,427.66
