order_id,customer_id,order_date,channel,status
ORD006194,CUST00007,2023-07-22,Marketplace,Completed
ORD006195,CUST00449,2024-08-27,Mobile App,Returned
ORD006196,CUST00150,2023-09-09,Web,Completed
ORD006197,CUST00297,06-28-2025,Web,Returned
ORD006198,CUST00029,08/07/2023,Web,Returned
ORD006199,CUST01145,01-03-2024,Marketplace,Completed
ORD006200,CUST00994,08-09-2023,Marketplace,Completed
ORD006201,CUST00408,27/01/2024,Web,Completed
ORD006202,CUST00192,03-17-2025,Marketplace,Completed
ORD006203,CUST00649,07-15-2025,Marketplace,Cancelled
ORD006204,CUST00443,2025-08-08,Marketplace,Pending
ORD006205,CUST00483,07-08-2025,Marketplace,Completed
ORD006206,CUST00968,01-17-2025,Mobile App,Returned
ORD006207,CUST00445,19/03/2025,Marketplace,Completed
ORD006208,CUST01033,01-25-2024,Marketplace,Completed
ORD006209,CUST00168,26/08/2024,Mobile App,Returned
ORD006210,CUST00377,2024-05-06,Web,Pending
ORD006211,CUST01017,02-11-2023,Mobile App,Pending
ORD006212,CUST00163,11-03-2024,Mobile App,Completed
ORD006213,CUST01147,05-15-2025,Mobile App,Completed
ORD006214,CUST00293,03-08-2025,Web,Completed
ORD006215,CUST00964,12-07-2024,Web,Completed
ORD006216,CUST00935,05-13-2023,Marketplace,Completed
ORD006217,CUST00887,13/01/2025,Marketplace,Completed
ORD006218,CUST00075,07/04/2023,Marketplace,Pending
ORD006219,CUST00422,06-15-2024,Marketplace,Cancelled
ORD006220,CUST00721,10/08/2024,Marketplace,Pending
ORD006221,CUST00927,26/01/2025,Web,Returned
ORD006222,CUST00058,23/10/2024,Web,Returned
ORD006223,CUST00084,04-15-2025,Mobile App,Pending
ORD006224,CUST01074,2023-11-24,Web,Completed
ORD006225,CUST00597,06/09/2023,Marketplace,Completed
ORD006226,CUST01161,2025-05-30,Marketplace,Returned
ORD006227,CUST00929,05-28-2023,Mobile App,Completed
ORD006228,CUST00663,01-18-2023,Marketplace,Completed
ORD006229,CUST00759,04-30-2023,Marketplace,Completed
ORD006230,CUST01080,31/05/2023,Marketplace,Completed
ORD006231,CUST00771,31/05/2023,Mobile App,Returned
ORD006232,CUST00173,03-03-2025,Marketplace,Completed
ORD006233,CUST00763,06/07/2025,Web,Completed
ORD006234,CUST00058,02/10/2023,Marketplace,Completed
ORD006235,CUST00788,03-31-2025,Mobile App,Completed
ORD006236,CUST00187,2024-11-19,Marketplace,Completed
ORD006237,CUST00225,2023-08-20,Web,Completed
ORD006238,CUST00819,27/09/2023,Web,Returned
ORD006239,CUST00142,12-16-2024,Web,Returned
ORD006240,CUST00179,06/04/2025,Web,Cancelled
ORD006241,CUST00592,03-20-2024,Web,Returned
ORD006242,CUST00077,07/07/2025,Web,Completed
ORD006243,CUST00823,2023-12-06,Marketplace,Completed
ORD006244,CUST00387,2025-06-05,Marketplace,Completed
ORD006245,CUST00947,27/10/2023,Web,Pending
ORD006246,CUST00039,2024-03-07,Web,Completed
ORD006247,CUST01134,2023-08-07,Web,Completed
ORD006248,CUST01039,02/07/2025,Marketplace,Pending
ORD006249,CUST01002,12/02/2023,Marketplace,Completed
ORD006250,CUST01128,19/03/2024,Web,Completed
ORD006251,CUST00913,28/07/2023,Mobile App,Completed
ORD006252,CUST00263,2023-04-28,Mobile App,Completed
ORD006253,CUST00244,04/07/2025,Web,Completed
ORD006254,CUST01175,2023-04-18,Web,Returned
ORD006255,CUST00019,2024-02-09,Web,Completed
ORD006256,CUST01178,2023-12-07,Mobile App,Completed
ORD006257,CUST01011,04-21-2025,Mobile App,Completed
ORD006258,CUST00877,03/07/2023,Marketplace,Completed
ORD006259,CUST00001,10-03-2023,Web,Returned
ORD006260,CUST00206,2025-03-28,Web,Returned
ORD006261,CUST01104,08-08-2023,Mobile App,Completed
ORD006262,CUST00829,05-12-2023,Web,Completed
ORD006263,CUST00651,06-22-2024,Mobile App,Pending
ORD006264,CUST00301,2024-11-10,Web,Completed
ORD006265,CUST00635,17/04/2025,Mobile App,Returned
ORD006266,CUST00147,10/01/2024,Marketplace,Completed
ORD006267,CUST01023,07-08-2025,Web,Pending
ORD006268,CUST00577,03/01/2025,Mobile App,Completed
ORD006269,CUST00626,16/06/2025,Web,Completed
ORD006270,CUST00981,11/08/2023,Marketplace,Completed
ORD006271,CUST00169,12/03/2023,Marketplace,Completed
ORD006272,CUST00791,17/06/2023,Web,Cancelled
ORD006273,CUST00262,2023-04-27,Marketplace,Pending
ORD006274,CUST00807,16/05/2023,Marketplace,Completed
ORD006275,CUST00799,2023-11-13,Marketplace,Cancelled
ORD006276,CUST00004,01-07-2023,Mobile App,Completed
ORD006277,CUST00892,26/10/2024,Web,Completed
ORD006278,CUST00819,08-16-2023,Marketplace,Completed
ORD006279,CUST00258,2025-04-16,Marketplace,Cancelled
ORD006280,CUST00072,02-02-2023,Marketplace,Completed
ORD006281,CUST01000,07-28-2024,Web,Completed
ORD006282,CUST00778,07/05/2024,Web,Returned
ORD006283,CUST00250,2024-08-10,Web,Cancelled
ORD006284,CUST00620,05-21-2023,Marketplace,Completed
ORD006285,CUST00070,28/01/2025,Mobile App,Completed
ORD006286,CUST00542,2023-10-20,Web,Returned
ORD006287,CUST00190,30/04/2023,Marketplace,Completed
ORD006288,CUST00538,07-19-2024,Web,Returned
ORD006289,CUST00084,07/11/2023,Marketplace,Completed
ORD006290,CUST00745,2023-08-05,Marketplace,Completed
ORD006291,CUST00471,2023-08-23,Mobile App,Completed
ORD006292,CUST00513,2023-01-29,Web,Cancelled
ORD006293,CUST00578,07-14-2023,Mobile App,Cancelled
ORD006294,CUST00767,08-13-2024,Mobile App,Completed
ORD006295,CUST00324,2023-12-08,Web,Cancelled
ORD006296,CUST00601,04-08-2025,Web,Completed
ORD006297,CUST00559,05-14-2024,Marketplace,Completed
ORD006298,CUST00367,19/09/2023,Mobile App,Cancelled
ORD006299,CUST00233,05-17-2023,Mobile App,Completed
ORD006300,CUST00342,13/01/2024,Web,Pending
ORD006301,CUST00207,2024-03-11,Marketplace,Completed
ORD006302,CUST01093,2025-01-11,Marketplace,Completed
ORD006303,CUST00243,2025-06-14,Web,Completed
ORD006304,CUST01017,27/03/2023,Marketplace,Completed
ORD006305,CUST00710,04-03-2025,Marketplace,Completed
ORD006306,CUST01110,01-20-2023,Mobile App,Pending
ORD006307,CUST00760,08-23-2024,Marketplace,Completed
ORD006308,CUST00352,30/10/2023,Marketplace,Pending
ORD006309,CUST01119,2024-03-21,Web,Completed
ORD006310,CUST01133,2024-06-14,Mobile App,Completed
ORD006311,CUST00643,2023-03-07,Marketplace,Completed
ORD006312,CUST00340,18/06/2025,Marketplace,Returned
ORD006313,CUST01029,01-20-2023,Web,Pending
ORD006314,CUST00406,2023-03-17,Marketplace,Completed
ORD006315,CUST00952,03/07/2024,Marketplace,Pending
ORD006316,CUST01193,02/04/2024,Mobile App,Returned
ORD006317,CUST00610,05-16-2023,Web,Completed
ORD006318,CUST01014,07-17-2024,Mobile App,Completed
ORD006319,CUST01170,05-06-2024,Mobile App,Completed
ORD006320,CUST00906,2023-02-19,Web,Returned
ORD006321,CUST00072,2024-03-11,Marketplace,Pending
ORD006322,CUST00073,08-22-2024,Mobile App,Returned
ORD006323,CUST00275,2025-02-21,Web,Completed
ORD006324,CUST00383,2024-05-09,Web,Completed
ORD006325,CUST00314,21/06/2023,Mobile App,Completed
ORD006326,CUST00738,19/03/2024,Marketplace,Returned
ORD006327,CUST00248,2025-07-17,Mobile App,Completed
ORD006328,CUST00885,12-31-2023,Web,Completed
ORD006329,CUST00472,08-23-2023,Mobile App,Completed
ORD006330,CUST00447,2023-10-26,Web,Completed
ORD006331,CUST00005,2025-04-23,Marketplace,Completed
ORD006332,CUST00037,2023-11-14,Mobile App,Cancelled
ORD006333,CUST00179,2024-07-22,Web,Completed
ORD006334,CUST00091,03-13-2025,Marketplace,Cancelled
ORD006335,CUST01045,06/06/2025,Web,Completed
ORD006336,CUST00406,26/08/2024,Mobile App,Returned
ORD006337,CUST00895,07-22-2023,Marketplace,Completed
ORD006338,CUST01116,11/11/2023,Marketplace,Returned
ORD006339,CUST00022,11/03/2023,Mobile App,Completed
ORD006340,CUST00425,10-28-2023,Marketplace,Completed
ORD006341,CUST00066,2023-01-06,Mobile App,Cancelled
ORD006342,CUST01105,20/01/2024,Web,Completed
ORD006343,CUST00517,13/03/2024,Marketplace,Returned
ORD006344,CUST00229,2024-10-02,Marketplace,Cancelled
ORD006345,CUST00418,12/04/2024,Marketplace,Cancelled
ORD006346,CUST00201,09/05/2025,Web,Returned
ORD006347,CUST00508,06-25-2024,Web,Pending
ORD006348,CUST00870,24/10/2024,Web,Cancelled
ORD006349,CUST00371,07-08-2023,Mobile App,Completed
ORD006350,CUST01005,2024-06-15,Mobile App,Cancelled
ORD006351,CUST00577,2025-02-25,Mobile App,Cancelled
ORD006352,CUST00119,23/12/2023,Web,Cancelled
ORD006353,CUST00372,30/04/2025,Web,Completed
ORD006354,CUST00019,09/08/2024,Marketplace,Cancelled
ORD006355,CUST01189,2023-04-27,Web,Cancelled
ORD006356,CUST01060,02-17-2024,Web,Completed
ORD006357,CUST01099,08/08/2023,Marketplace,Returned
ORD006358,CUST00069,09/12/2024,Web,Completed
ORD006359,CUST00687,2023-05-27,Mobile App,Completed
ORD006360,CUST00180,04/10/2023,Mobile App,Returned
ORD006361,CUST00370,23/10/2024,Web,Completed
ORD006362,CUST00976,02-10-2025,Web,Completed
ORD006363,CUST01051,2024-03-06,Marketplace,Pending
ORD006364,CUST00132,01-02-2025,Web,Pending
ORD006365,CUST00759,2023-10-06,Marketplace,Returned
ORD006366,CUST00677,07/07/2023,Marketplace,Completed
ORD006367,CUST00649,07-26-2023,Web,Pending
ORD006368,CUST01074,2025-02-23,Web,Completed
ORD006369,CUST00523,08/08/2023,Web,Completed
ORD006370,CUST00146,02/02/2023,Marketplace,Completed
ORD006371,CUST00887,08/09/2024,Mobile App,Completed
ORD006372,CUST00974,01/09/2024,Mobile App,Completed
ORD006373,CUST00346,2023-12-26,Marketplace,Returned
ORD006374,CUST00976,27/06/2023,Web,Cancelled
ORD006375,CUST00846,03-22-2023,Marketplace,Completed
ORD006376,CUST00484,23/10/2024,Mobile App,Pending
ORD006377,CUST00344,2024-11-04,Marketplace,Completed
ORD006378,CUST00347,01-12-2023,Mobile App,Completed
ORD006379,CUST00328,28/04/2025,Web,Cancelled
ORD006380,CUST00617,28/05/2024,Web,Completed
ORD006381,CUST00290,06/06/2023,Mobile App,Completed
ORD006382,CUST01193,2024-12-15,Mobile App,Completed
ORD006383,CUST01055,22/05/2023,Web,Cancelled
ORD006384,CUST01151,2025-01-22,Mobile App,Cancelled
ORD006385,CUST00805,2023-09-01,Mobile App,Completed
ORD006386,CUST00872,06-03-2025,Web,Completed
ORD006387,CUST01200,2023-01-06,Mobile App,Completed
ORD006388,CUST00502,05-07-2023,Mobile App,Cancelled
ORD006389,CUST00263,2024-01-29,Mobile App,Completed
ORD006390,CUST01115,25/03/2025,Web,Completed
ORD006391,CUST00475,2024-08-02,Marketplace,Completed
ORD006392,CUST00391,26/11/2023,Marketplace,Completed
ORD006393,CUST00125,04/07/2025,Mobile App,Completed
ORD006394,CUST00289,2024-01-25,Web,Completed
ORD006395,CUST00550,29/07/2024,Marketplace,Returned
ORD006396,CUST00881,01-24-2025,Web,Completed
ORD006397,CUST00874,2025-04-11,Web,Completed
ORD006398,CUST00131,2023-04-22,Mobile App,Completed
ORD006399,CUST01163,15/05/2024,Marketplace,Returned
ORD006400,CUST00438,15/10/2023,Mobile App,Completed
ORD006401,CUST00036,14/04/2025,Web,Completed
ORD006402,CUST00236,03/12/2024,Marketplace,Completed
ORD006403,CUST00144,2023-08-23,Marketplace,Completed
ORD006404,CUST00389,02-05-2024,Web,Cancelled
ORD006405,CUST00874,29/04/2024,Marketplace,Completed
ORD006406,CUST00647,22/07/2023,Mobile App,Completed
ORD006407,CUST00848,17/05/2024,Mobile App,Returned
ORD006408,CUST00485,06-21-2024,Web,Completed
ORD006409,CUST00798,08/07/2024,Web,Completed
ORD006410,CUST00696,07/02/2023,Mobile App,Completed
ORD006411,CUST00865,2024-05-07,Marketplace,Completed
ORD006412,CUST00654,2024-11-20,Mobile App,Completed
ORD006413,CUST00920,20/03/2024,Marketplace,Cancelled
ORD006414,CUST00456,2023-12-26,Marketplace,Cancelled
ORD006415,CUST00614,08/11/2024,Web,Returned
ORD006416,CUST00945,13/08/2024,Web,Completed
ORD006417,CUST00282,10/04/2025,Marketplace,Completed
ORD006418,CUST00837,17/04/2025,Marketplace,Completed
ORD006419,CUST00825,12/07/2025,Web,Completed
ORD006420,CUST00892,05/09/2024,Mobile App,Returned
ORD006421,CUST01094,2024-03-24,Mobile App,Returned
ORD006422,CUST00772,03/09/2024,Mobile App,Completed
ORD006423,CUST00957,09-16-2023,Web,Cancelled
ORD006424,CUST01128,2024-04-06,Mobile App,Completed
ORD006425,CUST00958,04-19-2025,Marketplace,Completed
ORD006426,CUST00450,05-30-2025,Web,Completed
ORD006427,CUST00784,25/09/2024,Marketplace,Returned
ORD006428,CUST00535,2023-02-01,Marketplace,Completed
ORD006429,CUST00294,24/07/2023,Marketplace,Completed
ORD006430,CUST01154,03-05-2024,Web,Completed
ORD006431,CUST00189,09/11/2024,Web,Cancelled
ORD006432,CUST01195,2023-01-05,Mobile App,Pending
ORD006433,CUST00103,13/01/2025,Marketplace,Completed
ORD006434,CUST00779,2024-06-25,Web,Returned
ORD006435,CUST00160,07/04/2024,Marketplace,Completed
ORD006436,CUST00444,10-22-2024,Marketplace,Completed
ORD006437,CUST00937,2024-09-06,Marketplace,Completed
ORD006438,CUST00349,03/04/2025,Mobile App,Pending
ORD006439,CUST00446,01-16-2023,Mobile App,Cancelled
ORD006440,CUST00303,27/12/2023,Mobile App,Cancelled
ORD006441,CUST00129,2024-08-15,Marketplace,Returned
ORD006442,CUST00858,2023-09-25,Mobile App,Pending
ORD006443,CUST00456,10/11/2023,Web,Cancelled
ORD006444,CUST00113,2024-07-18,Marketplace,Completed
ORD006445,CUST01016,02-18-2024,Marketplace,Cancelled
ORD006446,CUST00382,2023-12-30,Mobile App,Completed
ORD006447,CUST00755,09/06/2024,Mobile App,Completed
ORD006448,CUST00142,09-10-2024,Mobile App,Completed
ORD006449,CUST01020,2025-06-22,Marketplace,Cancelled
ORD006450,CUST00635,15/01/2024,Marketplace,Completed
ORD006451,CUST00301,2025-01-03,Mobile App,Completed
ORD006452,CUST01002,01-24-2023,Marketplace,Pending
ORD006453,CUST00726,09-04-2023,Web,Cancelled
ORD006454,CUST00415,09-29-2024,Marketplace,Pending
ORD006455,CUST00259,08-21-2023,Mobile App,Pending
ORD006456,CUST00014,2024-05-09,Marketplace,Cancelled
ORD006457,CUST00627,02-15-2025,Marketplace,Completed
ORD006458,CUST00213,03-24-2024,Marketplace,Completed
ORD006459,CUST00251,02-19-2023,Web,Cancelled
ORD006460,CUST00390,10/07/2025,Marketplace,Cancelled
ORD006461,CUST00149,13/10/2024,Marketplace,Cancelled
ORD006462,CUST00627,07/09/2023,Web,Pending
ORD006463,CUST00429,04-21-2023,Web,Completed
ORD006464,CUST01199,01-28-2023,Web,Completed
ORD006465,CUST01116,2024-11-09,Marketplace,Completed
ORD006466,CUST00835,2023-07-03,Mobile App,Cancelled
ORD006467,CUST01011,13/12/2023,Marketplace,Returned
ORD006468,CUST00358,03-14-2025,Mobile App,Completed
ORD006469,CUST00343,2023-01-20,Marketplace,Pending
ORD006470,CUST00344,2024-04-29,Web,Completed
ORD006471,CUST00567,05-08-2025,Mobile App,Completed
ORD006472,CUST01104,08-28-2024,Marketplace,Completed
ORD006473,CUST00132,2024-02-29,Web,Pending
ORD006474,CUST00020,09-22-2024,Marketplace,Pending
ORD006475,CUST00220,02-20-2025,Mobile App,Pending
ORD006476,CUST00079,2023-11-27,Web,Completed
ORD006477,CUST00254,07/08/2025,Web,Pending
ORD006478,CUST00763,11/07/2024,Mobile App,Completed
ORD006479,CUST00395,01-04-2023,Web,Returned
ORD006480,CUST00387,11/01/2025,Web,Pending
ORD006481,CUST01044,2024-08-02,Marketplace,Returned
ORD006482,CUST01072,31/08/2023,Web,Completed
ORD006483,CUST00397,2024-04-13,Marketplace,Completed
ORD006484,CUST00976,2023-02-27,Mobile App,Pending
ORD006485,CUST00255,03-22-2025,Marketplace,Pending
ORD006486,CUST01120,2025-06-24,Mobile App,Completed
ORD006487,CUST00533,01-28-2024,Web,Completed
ORD006488,CUST00987,2025-03-17,Mobile App,Completed
ORD006489,CUST00935,02-02-2024,Web,Completed
ORD006490,CUST00175,20/05/2024,Mobile App,Completed
ORD006491,CUST00368,2024-03-14,Web,Pending
ORD006492,CUST00561,2025-03-12,Mobile App,Completed
ORD006493,CUST00983,2024-04-20,Mobile App,Completed
ORD006494,CUST00825,03/03/2025,Web,Cancelled
ORD006495,CUST00526,2024-11-13,Marketplace,Cancelled
ORD006496,CUST01091,17/05/2025,Marketplace,Completed
ORD006497,CUST00583,24/11/2023,Mobile App,Cancelled
ORD006498,CUST00931,16/07/2023,Marketplace,Cancelled
ORD006499,CUST01001,04/05/2025,Web,Completed
ORD006500,CUST00147,05/08/2024,Mobile App,Pending
ORD006501,CUST00123,2024-09-03,Mobile App,Pending
ORD006502,CUST00257,2023-06-16,Mobile App,Pending
ORD006503,CUST01170,2023-12-26,Mobile App,Completed
ORD006504,CUST00726,01/05/2023,Mobile App,Completed
ORD006505,CUST00969,05/01/2025,Mobile App,Completed
ORD006506,CUST01170,2025-03-15,Marketplace,Completed
ORD006507,CUST00233,13/03/2025,Mobile App,Cancelled
ORD006508,CUST01051,03-09-2024,Marketplace,Returned
ORD006509,CUST00807,22/08/2024,Marketplace,Completed
ORD006510,CUST00637,06-08-2023,Web,Completed
ORD006511,CUST00678,09-29-2023,Marketplace,Pending
ORD006512,CUST01067,02/04/2025,Marketplace,Completed
ORD006513,CUST01135,22/08/2023,Web,Completed
ORD006514,CUST01175,15/04/2023,Marketplace,Completed
ORD006515,CUST00763,24/10/2023,Mobile App,Completed
ORD006516,CUST01075,17/08/2024,Marketplace,Cancelled
ORD006517,CUST00397,04-02-2025,Web,Completed
ORD006518,CUST00341,12-23-2023,Marketplace,Pending
ORD006519,CUST00401,04-01-2024,Mobile App,Completed
ORD006520,CUST00486,05/04/2025,Mobile App,Returned
ORD006521,CUST00639,2024-09-23,Marketplace,Cancelled
ORD006522,CUST00236,12-10-2024,Mobile App,Completed
ORD006523,CUST00387,05/07/2024,Marketplace,Completed
ORD006524,CUST00729,02/04/2023,Web,Returned
ORD006525,CUST00399,2024-06-29,Mobile App,Completed
ORD006526,CUST00107,2023-07-11,Mobile App,Completed
ORD006527,CUST00969,2025-05-26,Web,Completed
ORD006528,CUST00268,01-29-2024,Marketplace,Pending
ORD006529,CUST00395,2025-01-11,Marketplace,Returned
ORD006530,CUST00858,2024-08-17,Mobile App,Cancelled
ORD006531,CUST00931,05-22-2025,Mobile App,Pending
ORD006532,CUST00937,15/05/2025,Mobile App,Completed
ORD006533,CUST00208,03/03/2023,Marketplace,Pending
ORD006534,CUST00920,21/06/2025,Marketplace,Completed
ORD006535,CUST00995,01-07-2023,Web,Pending
ORD006536,CUST00719,07-29-2025,Mobile App,Completed
ORD006537,CUST00255,2025-07-18,Web,Completed
ORD006538,CUST00736,02-21-2023,Web,Completed
ORD006539,CUST00769,2024-02-10,Web,Pending
ORD006540,CUST00351,09-02-2024,Marketplace,Pending
ORD006541,CUST00411,09-22-2023,Mobile App,Returned
ORD006542,CUST00010,2023-01-21,Marketplace,Completed
ORD006543,CUST00374,06-05-2025,Web,Completed
ORD006544,CUST00691,2023-07-29,Marketplace,Pending
ORD006545,CUST00591,27/06/2025,Marketplace,Pending
ORD006546,CUST00214,01-08-2025,Web,Returned
ORD006547,CUST00470,06-26-2023,Mobile App,Completed
ORD006548,CUST01053,2024-09-24,Mobile App,Cancelled
ORD006549,CUST00871,04-09-2023,Web,Returned
ORD006550,CUST00740,01-21-2023,Web,Completed
ORD006551,CUST00743,2025-06-14,Mobile App,Pending
ORD006552,CUST00227,01/09/2023,Marketplace,Cancelled
ORD006553,CUST00320,04/04/2023,Marketplace,Completed
ORD006554,CUST00739,2024-04-14,Mobile App,Completed
ORD006555,CUST00833,02-24-2025,Marketplace,Completed
ORD006556,CUST01192,2025-01-01,Web,Completed
ORD006557,CUST00729,2024-01-08,Web,Completed
ORD006558,CUST00066,24/01/2024,Marketplace,Pending
ORD006559,CUST00785,04-18-2025,Marketplace,Pending
ORD006560,CUST00142,05/04/2023,Mobile App,Completed
ORD006561,CUST00177,07-01-2023,Web,Pending
ORD006562,CUST00151,05-27-2023,Mobile App,Cancelled
ORD006563,CUST01164,09-01-2024,Marketplace,Returned
ORD006564,CUST00762,10/01/2025,Mobile App,Completed
ORD006565,CUST01100,10/05/2025,Marketplace,Completed
ORD006566,CUST00412,05-05-2023,Mobile App,Pending
ORD006567,CUST00424,02/10/2024,Web,Pending
ORD006568,CUST00110,2024-04-08,Web,Cancelled
ORD006569,CUST00924,2023-07-24,Mobile App,Completed
ORD006570,CUST00232,04/12/2023,Mobile App,Pending
ORD006571,CUST00812,29/02/2024,Marketplace,Cancelled
ORD006572,CUST00374,17/05/2023,Marketplace,Completed
ORD006573,CUST00434,2023-04-07,Web,Cancelled
ORD006574,CUST01104,04-01-2024,Marketplace,Cancelled
ORD006575,CUST01079,22/09/2023,Mobile App,Cancelled
ORD006576,CUST00398,10-05-2024,Web,Returned
ORD006577,CUST01166,12/03/2023,Marketplace,Completed
ORD006578,CUST00218,10-30-2024,Mobile App,Completed
ORD006579,CUST01092,07/10/2024,Marketplace,Pending
ORD006580,CUST01104,07-02-2023,Web,Completed
ORD006581,CUST00816,2023-04-18,Mobile App,Pending
ORD006582,CUST01128,18/07/2023,Web,Completed
ORD006583,CUST00888,04/02/2025,Mobile App,Cancelled
ORD006584,CUST00768,03-29-2025,Web,Completed
ORD006585,CUST00360,07-15-2023,Mobile App,Completed
ORD006586,CUST00697,06-12-2023,Marketplace,Returned
ORD006587,CUST00328,23/01/2025,Web,Cancelled
ORD006588,CUST00690,04-29-2025,Mobile App,Pending
ORD006589,CUST01085,2024-10-12,Mobile App,Completed
ORD006590,CUST00260,2025-03-11,Web,Completed
ORD006591,CUST01005,2024-01-19,Marketplace,Completed
ORD006592,CUST00748,01-20-2025,Marketplace,Returned
ORD006593,CUST00057,2024-04-08,Marketplace,Pending
ORD006594,CUST00659,10-26-2023,Web,Completed
ORD006595,CUST00614,29/11/2023,Mobile App,Completed
ORD006596,CUST00077,02-06-2024,Web,Pending
ORD006597,CUST00532,08/04/2025,Web,Completed
ORD006598,CUST01163,30/04/2024,Marketplace,Completed
ORD006599,CUST00714,2023-03-19,Marketplace,Completed
ORD006600,CUST00646,08-09-2023,Mobile App,Completed
ORD006601,CUST00539,08/04/2024,Mobile App,Completed
ORD006602,CUST01164,05-06-2024,Marketplace,Completed
ORD006603,CUST01113,07/01/2023,Web,Completed
ORD006604,CUST00808,11-14-2023,Mobile App,Returned
ORD006605,CUST00515,01-30-2023,Marketplace,Returned
ORD006606,CUST01057,17/11/2023,Web,Completed
ORD006607,CUST00657,25/06/2025,Web,Completed
ORD006608,CUST00497,2023-07-27,Web,Pending
ORD006609,CUST00986,04-16-2024,Web,Cancelled
ORD006610,CUST00270,21/01/2025,Web,Completed
ORD006611,CUST00022,01-26-2024,Marketplace,Completed
ORD006612,CUST00677,05-08-2023,Web,Returned
ORD006613,CUST00698,2024-07-16,Marketplace,Cancelled
ORD006614,CUST00297,11/07/2024,Web,Completed
ORD006615,CUST00606,2024-10-13,Marketplace,Returned
ORD006616,CUST00050,2025-06-24,Marketplace,Returned
ORD006617,CUST00344,19/04/2024,Mobile App,Completed
ORD006618,CUST00601,28/05/2025,Marketplace,Pending
ORD006619,CUST00170,31/05/2024,Web,Cancelled
ORD006620,CUST00412,2023-03-31,Mobile App,Completed
ORD006621,CUST00327,01-06-2025,Mobile App,Returned
ORD006622,CUST00108,03/11/2024,Marketplace,Completed
ORD006623,CUST00521,07/02/2023,Marketplace,Pending
ORD006624,CUST01200,09-15-2023,Mobile App,Pending
ORD006625,CUST00087,24/12/2024,Web,Returned
ORD006626,CUST00718,16/04/2024,Web,Completed
ORD006627,CUST00247,2025-05-26,Marketplace,Completed
ORD006628,CUST00469,16/11/2023,Mobile App,Returned
ORD006629,CUST00103,2025-03-27,Web,Pending
ORD006630,CUST00274,08-01-2024,Marketplace,Completed
ORD006631,CUST01166,04/12/2024,Marketplace,Completed
ORD006632,CUST00499,2023-08-25,Mobile App,Completed
ORD006633,CUST00338,26/11/2024,Mobile App,Returned
ORD006634,CUST00018,2023-08-01,Marketplace,Completed
ORD006635,CUST00422,26/08/2024,Web,Completed
ORD006636,CUST01005,2023-05-09,Marketplace,Cancelled
ORD006637,CUST00431,2023-12-06,Marketplace,Completed
ORD006638,CUST01098,06-11-2025,Web,Returned
ORD006639,CUST00562,04-02-2023,Marketplace,Pending
ORD006640,CUST00837,2024-10-09,Mobile App,Cancelled
ORD006641,CUST00593,2024-08-31,Marketplace,Returned
ORD006642,CUST00980,2023-12-31,Marketplace,Completed
ORD006643,CUST00015,2023-05-28,Mobile App,Completed
ORD006644,CUST00256,2023-07-08,Marketplace,Completed
ORD006645,CUST00304,23/08/2024,Web,Completed
ORD006646,CUST00392,2023-03-17,Web,Pending
ORD006647,CUST00952,2025-01-13,Web,Completed
ORD006648,CUST00745,2024-11-15,Mobile App,Completed
ORD006649,CUST00747,01-06-2024,Web,Pending
ORD006650,CUST00518,02-12-2023,Mobile App,Pending
ORD006651,CUST00284,02-01-2024,Mobile App,Completed
ORD006652,CUST00223,10-03-2023,Marketplace,Completed
ORD006653,CUST00359,03-09-2024,Mobile App,Completed
ORD006654,CUST00925,09-21-2024,Mobile App,Completed
ORD006655,CUST01003,2025-04-09,Mobile App,Completed
ORD006656,CUST00760,2024-11-16,Mobile App,Returned
ORD006657,CUST00833,2025-07-23,Marketplace,Completed
ORD006658,CUST00281,25/07/2024,Web,Cancelled
ORD006659,CUST00835,2023-10-09,Marketplace,Pending
ORD006660,CUST00339,2024-04-07,Mobile App,Cancelled
ORD006661,CUST01171,29/04/2025,Mobile App,Completed
ORD006662,CUST00437,2023-09-04,Mobile App,Pending
ORD006663,CUST00963,17/01/2025,Mobile App,Pending
ORD006664,CUST00868,10-18-2023,Marketplace,Completed
ORD006665,CUST00746,31/10/2024,Marketplace,Completed
ORD006666,CUST00901,07-29-2023,Mobile App,Completed
ORD006667,CUST00104,25/04/2023,Marketplace,Cancelled
ORD006668,CUST00180,08-01-2024,Marketplace,Completed
ORD006669,CUST00689,08-26-2024,Web,Returned
ORD006670,CUST00447,11/06/2023,Marketplace,Completed
ORD006671,CUST00523,2024-05-25,Marketplace,Pending
ORD006672,CUST00770,04-07-2023,Web,Completed
ORD006673,CUST00054,01/08/2024,Marketplace,Pending
ORD006674,CUST00925,06-22-2023,Mobile App,Completed
ORD006675,CUST00252,01-01-2025,Mobile App,Returned
ORD006676,CUST00400,21/08/2023,Marketplace,Pending
ORD006677,CUST00406,25/07/2025,Web,Returned
ORD006678,CUST00594,04-10-2025,Mobile App,Pending
ORD006679,CUST01149,2023-04-12,Mobile App,Returned
ORD006680,CUST00837,16/05/2024,Marketplace,Returned
ORD006681,CUST00660,05-31-2025,Web,Completed
ORD006682,CUST01178,02-16-2023,Mobile App,Completed
ORD006683,CUST00579,03/02/2025,Web,Completed
ORD006684,CUST00557,2025-01-26,Web,Completed
ORD006685,CUST00799,2023-01-21,Marketplace,Completed
ORD006686,CUST00659,2023-04-12,Web,Completed
